subject_id,syn_id
S000026,syn491019087
S000764,syn713605172
S001279,syn107328009
S001503,syn860160242
S002987,syn281963934
S003479,syn967068868
S003694,syn663081986
S002467,syn716488109
S003340,syn126064976
S000254,syn43858574
S001642,syn815719999
S003665,syn491006550
S002488,syn880261732
S000594,syn509803234
S001945,syn986457713
S001556,syn46084590
S002176,syn810603261
S002940,syn146998490
S003380,syn304426791
S001520,syn713605172
S003803,syn519567299
S001268,syn629187753
S002346,syn488912777
S000005,syn610112696
S003806,syn762098171
S003011,syn880460297
S002729,syn21576382
S001806,syn517813701
S000687,syn53573673
S002980,syn674034943
S002472,syn380413783
S001432,syn860160242
S003232,syn547366381
S003252,syn881727684
S000827,syn424237153
S003158,syn967068868
S000863,syn335519855
S000172,syn454807903
S000421,syn973852119
S000001,syn6008480
S002315,syn156525356
S001074,syn412533970
S000858,syn651555074
S000335,syn170357222
S002749,syn188403573
S003047,syn558515636
S001091,syn996671063
S001915,syn238977506
S003557,syn124607153
S001038,syn967068868
S003569,syn881727684
S002915,syn663081986
S002686,syn488912777
S003050,syn880710709
S000640,syn588141090
S002830,syn763204436
S003930,syn322646040
S000449,syn618920533
S001401,syn132499966
S000959,syn629187753
S002529,syn710420942
S003033,syn663081986
S002290,syn519567299
S000902,syn710420942
S001876,syn744765711
S001482,syn714325209
S000545,syn973852119
S001687,syn426187220
S001110,syn535208374
S001759,syn304663218
S002616,syn674034943
S001172,syn424237153
S003185,syn183487266
S001544,syn282426039
S002806,syn238977506
S000806,syn484411796
S002640,syn190526231
S003888,syn126064976
S003341,syn509803234
S000961,syn99245905
S002832,syn795726853
S003991,syn412533970
S001308,syn105513356
S001845,syn888695429
S002524,syn129359745
S000330,syn744765711
S002772,syn880261732
S003019,syn132499966
S000120,syn819089182
S002204,syn21576382
S002723,syn827676232
S001999,syn967068868
S001412,syn798682037
S001422,syn671278772
S000192,syn323036573
S003923,syn535208374
S003697,syn46084590
S003200,syn380413783
S002813,syn60377238
S003823,syn810603261
S003683,syn64820641
S000329,syn967068868
S000645,syn870132064
S003169,syn663081986
S000163,syn870132064
S002885,syn238977506
S001256,syn967068868
S003383,syn840646841
S003830,syn880710709
S001823,syn170357222
S001837,syn484411796
S001797,syn236267250
S003817,syn558515636
S003005,syn840646841
S000802,syn146998490
S003012,syn860160242
S001877,syn615485429
S000347,syn618920533
S001834,syn798682037
S001447,syn523580792
S002704,syn773491340
S003232,syn904275704
S002056,syn129359745
S001969,syn716488109
S000999,syn170357222
S001566,syn48637510
S002475,syn317014174
S001805,syn610112696
S002078,syn46084590
S003444,syn834893372
S000802,syn840646841
S003535,syn904275704
S001811,syn282426039
S001132,syn21576382
S000811,syn543336649
S003038,syn352051342
S000483,syn986457713
S003083,syn60377238
S001078,syn105513356
S002478,syn183487266
S001789,syn626346633
S002146,syn509803234
S002748,syn523580792
S001867,syn674034943
S002259,syn744765711
S003690,syn452295144
S002935,syn46084590
S001462,syn488912777
S002846,syn348922400
S001893,syn716488109
S000476,syn782901023
S001527,syn714325209
S003478,syn588141090
S002504,syn60377238
S000773,syn808426133
S001693,syn380697848
S002663,syn558515636
S002764,syn281963934
S003967,syn973852119
S001884,syn317014174
S002262,syn307283336
S001344,syn773491340
S000658,syn424237153
S000188,syn488912777
S000857,syn527741361
S001861,syn49948796
S001242,syn213336690
S001404,syn170357222
S001449,syn190526231
S002560,syn945733276
S003226,syn126064976
S001904,syn714325209
S001658,syn870132064
S002846,syn598537434
S003549,syn229316762
S000391,syn46084590
S000492,syn335519855
S003134,syn773491340
S000074,syn671278772
S000932,syn626346633
S000045,syn523580792
S002955,syn860160242
S000767,syn973852119
S002284,syn833897510
S003096,syn860160242
S001451,syn795726853
S000508,syn931976548
S003849,syn535208374
S002586,syn927718245
S001516,syn543336649
S000640,syn264147052
S000402,syn663081986
S001696,syn760366319
S003144,syn491019087
S003765,syn598537434
S001639,syn833897510
S001802,syn626346633
S002147,syn713605172
S003919,syn931976548
S002821,syn281963934
S001514,syn86883121
S001573,syn931976548
S001694,syn809951133
S003247,syn46084590
S000439,syn924832520
S001321,syn808426133
S000724,syn126064976
S000639,syn881727684
S000061,syn209471754
S001827,syn120391366
S002823,syn833897510
S002122,syn611915666
S002295,syn208198434
S003273,syn352051342
S003137,syn870132064
S002576,syn86883121
S000167,syn713605172
S000198,syn6008480
S001413,syn924832520
S003226,syn424237153
S001430,syn379997330
S001604,syn454807903
S001598,syn881727684
S003382,syn571727148
S002486,syn392346814
S003280,syn544853114
S001838,syn304663218
S000464,syn931976548
S000567,syn379997330
S002358,syn379997330
S001779,syn422400288
S000666,syn105513356
S003706,syn799513858
S000493,syn229316762
S002981,syn105513356
S003989,syn547366381
S003478,syn526893539
S003856,syn287377898
S002443,syn773491340
S001026,syn795726853
S003666,syn352051342
S002489,syn491019087
S000932,syn424237153
S003417,syn99245905
S002921,syn931976548
S001162,syn566593412
S003536,syn99245905
S002511,syn156525356
S003826,syn870132064
S001111,syn454807903
S002910,syn380413783
S001584,syn618920533
S001322,syn860160242
S002733,syn43858574
S003223,syn773491340
S001249,syn486054177
S000524,syn833897510
S001661,syn840646841
S001706,syn379422228
S002420,syn317014174
S002028,syn519567299
S001135,syn571727148
S002659,syn99245905
S003485,syn412533970
S001465,syn740821736
S002400,syn809951133
S001849,syn927718245
S000950,syn870132064
S000283,syn209471754
S001640,syn927718245
S001597,syn953588723
S001844,syn996671063
S001487,syn943463387
S001700,syn146998490
S001543,syn819089182
S003316,syn509803234
S000330,syn258140562
S001674,syn217496367
S001590,syn931976548
S003834,syn281963934
S003633,syn588141090
S001794,syn880261732
S002986,syn809951133
S001552,syn126064976
S003424,syn930293477
S001727,syn618920533
S000650,syn986457713
S003267,syn322646040
S000995,syn304426791
S001148,syn424237153
S001188,syn373249433
S002655,syn827676232
S000437,syn107328009
S000389,syn17230918
S001074,syn773491340
S002866,syn482066133
S000459,syn819089182
S003871,syn875422781
S001108,syn676275240
S003560,syn208198434
S001516,syn99245905
S000131,syn412533970
S002170,syn213336690
S001134,syn188403573
S002173,syn107328009
S003922,syn717819762
S001540,syn482106706
S002597,syn931976548
S000729,syn714325209
S002899,syn80654178
S001872,syn281963934
S002304,syn281963934
S003889,syn99245905
S002614,syn43858574
S001869,syn809951133
S002399,syn488912777
S000148,syn840646841
S000174,syn424237153
S003584,syn129359745
S001330,syn663081986
S000099,syn208198434
S003904,syn836585594
S000535,syn188403573
S001602,syn710420942
S001632,syn49948796
S003773,syn491006550
S003497,syn598537434
S002260,syn535208374
S000149,syn876397053
S001417,syn48637510
S003700,syn488912777
S001607,syn523580792
S001700,syn647736544
S002506,syn867062886
S003793,syn713605172
S002012,syn119227014
S003478,syn523568738
S003679,syn879159542
S001719,syn618920533
S002128,syn558515636
S003407,syn860160242
S003790,syn523580792
S001022,syn544853114
S003991,syn773491340
S001810,syn122780750
S002480,syn209471754
S001463,syn209471754
S002649,syn86883121
S003002,syn380413783
S002867,syn827676232
S003084,syn618920533
S003687,syn519567299
S003919,syn875422781
S002915,syn881727684
S002382,syn217496367
S001136,syn335519855
S000032,syn190526231
S003509,syn526893539
S000331,syn352051342
S003292,syn740821736
S001071,syn213336690
S001006,syn99245905
S000009,syn714325209
S001832,syn60377238
S003761,syn281963934
S002219,syn486054177
S003006,syn379422228
S002764,syn208198434
S003475,syn888695429
S000018,syn714325209
S003745,syn676275240
S001662,syn973852119
S001634,syn323036573
S001750,syn811361191
S002390,syn714325209
S000382,syn122780750
S002310,syn967068868
S003039,syn870132064
S001885,syn740821736
S000575,syn99245905
S002815,syn132499966
S002367,syn387862092
S003375,syn238977506
S002754,syn710420942
S000531,syn795068180
S000689,syn598537434
S003207,syn611915666
S003441,syn205773896
S003865,syn183487266
S002466,syn379422228
S002080,syn834893372
S002497,syn810603261
S002886,syn523580792
S001410,syn544853114
S003769,syn798682037
S001334,syn322646040
S002455,syn870132064
S001760,syn860160242
S001720,syn558515636
S001195,syn810603261
S003029,syn674034943
S003732,syn663081986
S000568,syn967068868
S000850,syn107328009
S001771,syn254224267
S002263,syn526893539
S003664,syn412533970
S000136,syn252730023
S003371,syn156525356
S002508,syn132499966
S000578,syn860160242
S000997,syn867062886
S002305,syn53573673
S000526,syn671278772
S002852,syn996671063
S001580,syn880261732
S003046,syn713605172
S002035,syn482106706
S001077,syn60377238
S000607,syn967068868
S001461,syn663081986
S000488,syn875422781
S001662,syn716488109
S003297,syn6008480
S001582,syn943463387
S002194,syn81483893
S001657,syn943463387
S000545,syn482066133
S003817,syn543336649
S000827,syn833897510
S002651,syn43858574
S001557,syn881727684
S003993,syn170357222
S003152,syn651555074
S000356,syn827676232
S003754,syn488912777
S002185,syn927718245
S001252,syn676275240
S002955,syn322646040
S001150,syn930293477
S002424,syn888695429
S003508,syn99245905
S000267,syn604439359
S000301,syn105513356
S002914,syn306682510
S001797,syn927718245
S002341,syn380413783
S000470,syn354251066
S000329,syn836585594
S003929,syn714325209
S000331,syn618920533
S000069,syn48637510
S002580,syn190526231
S003891,syn491019087
S001954,syn526893539
S000877,syn558515636
S003707,syn798682037
S002194,syn523580792
S003050,syn126064976
S002463,syn53573673
S000380,syn562189408
S001652,syn352051342
S001500,syn651555074
S002711,syn373249433
S002681,syn488912777
S003495,syn927718245
S002170,syn252730023
S003971,syn795726853
S001611,syn523580792
S002318,syn122780750
S000094,syn209471754
S002138,syn931976548
S001022,syn17230918
S002325,syn99245905
S002782,syn558515636
S003418,syn953588723
S003245,syn562189408
S002078,syn422400288
S003523,syn952536709
S000163,syn945733276
S000114,syn146998490
S003667,syn322646040
S001135,syn836585594
S001689,syn209471754
S002502,syn60377238
S003558,syn380697848
S002754,syn412533970
S003405,syn229316762
S003457,syn870132064
S000613,syn943463387
S000362,syn119227014
S001516,syn834893372
S001408,syn252730023
S002308,syn891366112
S000732,syn986457713
S001511,syn48637510
S000568,syn996671063
S002848,syn482106706
S000527,syn663081986
S003392,syn122780750
S000597,syn810603261
S002286,syn880460297
S003367,syn763204436
S003575,syn879159542
S002460,syn849952529
S001405,syn523580792
S001937,syn888695429
S001976,syn352051342
S003932,syn676275240
S001101,syn931976548
S000388,syn81483893
S002291,syn930293477
S000857,syn60377238
S001153,syn424237153
S002398,syn714325209
S000081,syn986457713
S003660,syn996671063
S001921,syn209471754
S003128,syn21576382
S001232,syn819089182
S003771,syn352051342
S001364,syn881727684
S002865,syn881727684
S003605,syn213336690
S002569,syn714325209
S002899,syn81483893
S000798,syn598537434
S001212,syn252730023
S001674,syn216069765
S002192,syn132499966
S002599,syn663081986
S003936,syn819089182
S000327,syn967068868
S000579,syn535208374
S002374,syn190526231
S002869,syn523580792
S000940,syn881727684
S003516,syn836585594
S001546,syn931976548
S000712,syn880710709
S003655,syn523580792
S000662,syn938226617
S003485,syn773491340
S000473,syn571727148
S001759,syn132499966
S000873,syn996671063
S001218,syn888695429
S000658,syn379422228
S003125,syn986457713
S001825,syn713605172
S001447,syn527741361
S003881,syn454807903
S003247,syn422400288
S002059,syn264147052
S000353,syn880261732
S003817,syn99245905
S001655,syn810603261
S003360,syn422400288
S001893,syn236267250
S002392,syn716488109
S002744,syn558515636
S003220,syn986457713
S000095,syn323036573
S001276,syn716488109
S002705,syn264147052
S002052,syn671278772
S001182,syn996671063
S001410,syn840646841
S002116,syn867062886
S003769,syn588141090
S001420,syn558515636
S000255,syn740821736
S001405,syn209471754
S001167,syn714325209
S003318,syn170357222
S003580,syn819089182
S003707,syn238977506
S000230,syn519567299
S003321,syn879159542
S003083,syn881727684
S002503,syn323036573
S000348,syn217496367
S003026,syn809951133
S000205,syn99245905
S002964,syn126064976
S000250,syn107328009
S002720,syn798682037
S003877,syn373249433
S000963,syn710420942
S003493,syn762098171
S003019,syn615485429
S002326,syn543336649
S003117,syn527741361
S003765,syn867062886
S002814,syn304663218
S003080,syn156525356
S001615,syn523580792
S001099,syn588141090
S000856,syn412533970
S002504,syn881727684
S003203,syn945733276
S003786,syn322646040
S003657,syn665764723
S002155,syn132499966
S001589,syn380413783
S001916,syn392346814
S000564,syn373249433
S003365,syn523580792
S002981,syn986457713
S000640,syn663081986
S001114,syn538258190
S003960,syn535208374
S003473,syn198397424
S000978,syn558515636
S001605,syn132499966
S001271,syn809951133
S000993,syn833897510
S000434,syn870132064
S002079,syn782901023
S002503,syn453064234
S003310,syn292481115
S003839,syn588141090
S003600,syn927718245
S000774,syn782901023
S000437,syn879159542
S001529,syn519567299
S002985,syn558515636
S002578,syn129359745
S001384,syn836585594
S002164,syn571727148
S001315,syn208198434
S000919,syn282426039
S000682,syn870132064
S002771,syn317014174
S002716,syn588141090
S003184,syn562189408
S003610,syn304426791
S002566,syn888695429
S000056,syn888695429
S001377,syn986457713
S000539,syn651555074
S003425,syn663081986
S003633,syn876397053
S000700,syn523568738
S000737,syn535208374
S001602,syn986457713
S002364,syn352051342
S000063,syn254224267
S001621,syn996671063
S001163,syn146998490
S001013,syn21576382
S002063,syn611994664
S001947,syn60377238
S002701,syn213336690
S001559,syn208198434
S001888,syn523580792
S002009,syn875422781
S000339,syn571727148
S003698,syn217496367
S002388,syn304426791
S000709,syn713605172
S002031,syn967068868
S002537,syn208198434
S000356,syn21576382
S001035,syn379997330
S002221,syn618920533
S002734,syn714325209
S001101,syn875422781
S002002,syn716488109
S003756,syn188403573
S000273,syn710420942
S001591,syn526893539
S003389,syn17230918
S003753,syn713605172
S003520,syn809951133
S000973,syn156525356
S001335,syn880710709
S003273,syn317014174
S000080,syn49948796
S001327,syn156525356
S000445,syn924832520
S001225,syn491006550
S001843,syn945733276
S000068,syn6008480
S000316,syn304426791
S000963,syn412533970
S003443,syn317014174
S002176,syn60377238
S000134,syn810603261
S002152,syn924832520
S002072,syn881727684
S001968,syn486054177
S002641,syn217496367
S003560,syn105513356
S001023,syn21576382
S002225,syn412533970
S003791,syn523580792
S002636,syn424237153
S003482,syn21576382
S002484,syn875422781
S002789,syn558515636
S003981,syn60377238
S002612,syn412533970
S002055,syn523568738
S002842,syn99245905
S000575,syn217496367
S002119,syn126064976
S000008,syn373249433
S003144,syn827676232
S001889,syn598537434
S003480,syn170357222
S000755,syn491006550
S002642,syn486054177
S003464,syn810603261
S002362,syn744765711
S002641,syn352051342
S003076,syn156525356
S000771,syn538258190
S002183,syn880261732
S003461,syn486054177
S000206,syn535208374
S003760,syn190526231
S002020,syn213336690
S001747,syn412533970
S000625,syn323036573
S001888,syn209471754
S002483,syn491019087
S001226,syn107328009
S003963,syn714325209
S000878,syn879159542
S001895,syn819089182
S002151,syn217496367
S003787,syn348922400
S002763,syn86883121
S002159,syn190526231
S000242,syn621444822
S002452,syn710420942
S002285,syn879159542
S002944,syn535208374
S001073,syn973852119
S003113,syn170357222
S001508,syn571727148
S001091,syn710420942
S001741,syn888695429
S003879,syn558515636
S000288,syn924832520
S000689,syn713605172
S000878,syn760366319
S002439,syn888695429
S003161,syn119227014
S002788,syn322646040
S001967,syn967068868
S003162,syn931976548
S001277,syn938226617
S002672,syn424237153
S002300,syn879159542
S000928,syn535208374
S001883,syn119227014
S000027,syn547366381
S000030,syn519567299
S000535,syn881727684
S002249,syn888695429
S002457,syn380413783
S000678,syn482066133
S003149,syn880261732
S003429,syn454807903
S001324,syn967068868
S001484,syn509803234
S001449,syn217496367
S001338,syn304426791
S003176,syn48637510
S003115,syn107328009
S000030,syn379997330
S003066,syn943463387
S003044,syn808034218
S003386,syn304663218
S002295,syn412533970
S001710,syn710420942
S002861,syn491006550
S003272,syn973852119
S003619,syn126064976
S002949,syn598537434
S003477,syn216069765
S000479,syn626346633
S003115,syn519567299
S002083,syn523580792
S000541,syn412533970
S002120,syn866352251
S001417,syn810603261
S000273,syn412533970
S000947,syn930293477
S002909,syn849952529
S000689,syn867062886
S003375,syn876397053
S002585,syn281963934
S002731,syn379422228
S000749,syn99245905
S001614,syn880710709
S002842,syn43858574
S002009,syn236267250
S002403,syn43858574
S002115,syn996671063
S002973,syn422400288
S000931,syn209471754
S000349,syn53573673
S000011,syn60377238
S001838,syn48637510
S002867,syn535208374
S003713,syn99245905
S001182,syn208198434
S002512,syn930293477
S001154,syn651555074
S002830,syn931976548
S003502,syn379997330
S001280,syn323036573
S001635,syn562189408
S000317,syn538258190
S001940,syn538258190
S000744,syn509803234
S001700,syn740821736
S000817,syn834893372
S000979,syn380697848
S002836,syn217496367
S003571,syn827676232
S002682,syn126064976
S000523,syn676275240
S003368,syn819089182
S000819,syn122780750
S003748,syn170357222
S000387,syn615485429
S001086,syn713605172
S001260,syn924832520
S002708,syn132499966
S001397,syn744765711
S002516,syn760366319
S001566,syn588141090
S002876,syn782901023
S003100,syn538258190
S003718,syn264147052
S002534,syn676275240
S002151,syn618920533
S001775,syn996671063
S001897,syn170357222
S001877,syn60377238
S001093,syn126064976
S002385,syn99245905
S001091,syn412533970
S000336,syn888695429
S003347,syn860160242
S002546,syn875422781
S001567,syn827676232
S001317,syn809951133
S002689,syn6008480
S000166,syn927718245
S003699,syn888695429
S001453,syn46084590
S003536,syn930293477
S003010,syn674034943
S001862,syn588141090
S000867,syn119227014
S002329,syn424237153
S000750,syn392346814
S000930,syn488912777
S001505,syn927718245
S003719,syn717819762
S001846,syn317014174
S000414,syn482066133
S003014,syn930293477
S002783,syn238977506
S002508,syn523580792
S000863,syn676275240
S001108,syn519567299
S001591,syn808426133
S000135,syn867062886
S003620,syn60377238
S003130,syn953588723
S003163,syn491019087
S000095,syn48637510
S000329,syn710420942
S001501,syn836585594
S003098,syn870132064
S001108,syn379997330
S001126,syn252730023
S003965,syn973852119
S001696,syn867062886
S003828,syn193080560
S000811,syn930293477
S002263,syn663081986
S000095,syn454807903
S001548,syn252730023
S001070,syn881727684
S001372,syn744765711
S003321,syn598537434
S000128,syn543336649
S000588,syn836585594
S003718,syn523568738
S001991,syn348922400
S003018,syn156525356
S002994,syn190526231
S000999,syn46084590
S000585,syn482066133
S000510,syn482066133
S001146,syn335519855
S000877,syn99245905
S000359,syn323036573
S001828,syn833897510
S001406,syn967068868
S002100,syn281963934
S001440,syn491019087
S003478,syn213336690
S003065,syn996671063
S003693,syn264147052
S003913,syn412533970
S003566,syn454807903
S002935,syn380697848
S003657,syn216069765
S001844,syn105513356
S002607,syn558515636
S002517,syn558515636
S001631,syn773491340
S001094,syn676275240
S001463,syn808426133
S003288,syn193080560
S000047,syn317014174
S003879,syn509803234
S003990,syn491019087
S003897,syn119227014
S000178,syn21576382
S003840,syn973852119
S003421,syn43858574
S001397,syn875422781
S002175,syn558515636
S002061,syn146998490
S001220,syn809951133
S003890,syn352051342
S000675,syn716488109
S002684,syn379997330
S001586,syn454807903
S003080,syn170357222
S003711,syn618920533
S000710,syn81483893
S000323,syn562189408
S001529,syn380413783
S001792,syn486054177
S002564,syn317014174
S002764,syn412533970
S003863,syn836585594
S003418,syn323036573
S000333,syn986457713
S003314,syn352051342
S003930,syn927973723
S001210,syn973852119
S000437,syn598537434
S002469,syn57062519
S000930,syn717819762
S001038,syn412533970
S001508,syn208198434
S003418,syn392346814
S000055,syn535208374
S001735,syn930293477
S003567,syn927973723
S001707,syn809951133
S003977,syn676275240
S000951,syn392346814
S002794,syn952536709
S002610,syn827676232
S000661,syn671278772
S002578,syn716488109
S003185,syn943463387
S000134,syn588141090
S002312,syn48637510
S003211,syn840646841
S003402,syn875422781
S002490,syn281963934
S001098,syn217496367
S003516,syn710420942
S002508,syn810603261
S003742,syn491006550
S002838,syn208198434
S000640,syn252730023
S002018,syn424237153
S000745,syn840646841
S001988,syn509803234
S000076,syn129359745
S003124,syn146998490
S002323,syn651555074
S000735,syn973852119
S001361,syn931976548
S000435,syn986457713
S000452,syn304663218
S001617,syn610112696
S003983,syn484411796
S001263,syn304426791
S003033,syn3726570
S000428,syn229316762
S003442,syn264147052
S000605,syn663081986
S002451,syn281963934
S001306,syn808034218
S003876,syn46084590
S002982,syn352051342
S002972,syn945733276
S001184,syn598537434
S001773,syn558515636
S002838,syn836585594
S002304,syn710420942
S002567,syn48637510
S000891,syn287377898
S001319,syn952536709
S002933,syn373249433
S002051,syn880460297
S000487,syn6008480
S002761,syn81483893
S001800,syn762098171
S000893,syn46084590
S000902,syn354251066
S000071,syn424237153
S000515,syn943463387
S000881,syn762098171
S000079,syn60377238
S001364,syn304426791
S003180,syn380697848
S001158,syn808426133
S002585,syn208198434
S000375,syn713605172
S003679,syn713605172
S002560,syn146998490
S002728,syn676275240
S000201,syn252730023
S001497,syn281963934
S000498,syn146998490
S000654,syn938226617
S003762,syn967068868
S000438,syn48637510
S002461,syn762098171
S002732,syn833897510
S002052,syn676275240
S001238,syn412533970
S001279,syn867062886
S001497,syn571727148
S001484,syn99245905
S003327,syn49948796
S003558,syn205773896
S003173,syn870132064
S000318,syn352051342
S002959,syn132499966
S003545,syn931976548
S003178,syn454807903
S003628,syn146998490
S001642,syn833897510
S002898,syn380697848
S001878,syn519567299
S002441,syn558515636
S001613,syn105513356
S000305,syn380697848
S002394,syn615485429
S001821,syn663081986
S000625,syn454807903
S001185,syn322646040
S001798,syn46084590
S003148,syn392346814
S003781,syn535208374
S001016,syn412533970
S003496,syn879159542
S001384,syn710420942
S003261,syn126064976
S003478,syn252730023
S000514,syn156525356
S002197,syn21576382
S002469,syn996671063
S001622,syn48637510
S001514,syn6008480
S002580,syn352051342
S001889,syn713605172
S000031,syn943463387
S000881,syn188403573
S003207,syn486054177
S002497,syn60377238
S001058,syn183487266
S001853,syn618920533
S003910,syn304426791
S000275,syn392346814
S002795,syn304426791
S002476,syn716488109
S002738,syn867062886
S001315,syn710420942
S002967,syn795726853
S003570,syn132499966
S003961,syn710420942
S003544,syn491006550
S000975,syn621444822
S002607,syn190526231
S003115,syn879159542
S001050,syn880261732
S000397,syn953588723
S003555,syn860160242
S000211,syn927718245
S000374,syn840646841
S001083,syn795726853
S002045,syn105513356
S001757,syn373249433
S003810,syn217496367
S000539,syn190526231
S000571,syn208711798
S001784,syn860160242
S002327,syn392346814
S003693,syn880460297
S002830,syn258140562
S002593,syn488912777
S000008,syn931976548
S000790,syn610112696
S003762,syn996671063
S000883,syn810603261
S002891,syn880460297
S000192,syn588141090
S001477,syn209471754
S002021,syn880261732
S002011,syn238977506
S002900,syn880261732
S002926,syn795726853
S003310,syn17230918
S000419,syn880710709
S000639,syn119227014
S003453,syn562189408
S000803,syn491019087
S003464,syn264147052
S000363,syn129359745
S000236,syn509803234
S003448,syn213336690
S001330,syn304426791
S000371,syn676275240
S003907,syn282426039
S000044,syn146998490
S000398,syn454807903
S003790,syn60377238
S000854,syn190526231
S000492,syn938226617
S000318,syn618920533
S003044,syn833897510
S001324,syn974094504
S002342,syn422400288
S001641,syn99245905
S003803,syn714325209
S003349,syn323036573
S000984,syn967068868
S001038,syn717819762
S003097,syn192456448
S002009,syn927718245
S003285,syn598537434
S003763,syn544853114
S003089,syn867062886
S001255,syn651555074
S002170,syn931976548
S002882,syn81483893
S000448,syn379422228
S003733,syn544853114
S001062,syn129359745
S002119,syn254224267
S001558,syn482066133
S003787,syn867062886
S000860,syn488912777
S003398,syn317014174
S002280,syn588141090
S000136,syn744765711
S000225,syn287377898
S003087,syn870132064
S002384,syn996671063
S003690,syn610112696
S001126,syn373249433
S002383,syn213336690
S002432,syn252730023
S001447,syn158632122
S003108,syn352051342
S000645,syn544853114
S001072,syn208198434
S002757,syn809951133
S002717,syn527741361
S000040,syn713605172
S000919,syn986264398
S000042,syn304426791
S002731,syn80654178
S001177,syn880460297
S002194,syn762098171
S000017,syn810603261
S001143,syn188403573
S001117,syn558515636
S003889,syn484411796
S002363,syn183487266
S003839,syn663081986
S002610,syn21576382
S001395,syn126064976
S003980,syn323036573
S001495,syn967068868
S003421,syn352051342
S000686,syn252730023
S001539,syn190526231
S003051,syn60377238
S003589,syn373249433
S001244,syn888695429
S001547,syn523580792
S003732,syn304426791
S001418,syn80654178
S003880,syn870132064
S000215,syn380413783
S001866,syn213336690
S003573,syn571727148
S001136,syn676275240
S000205,syn930293477
S003910,syn716488109
S001555,syn881727684
S003195,syn867062886
S001069,syn217496367
S000619,syn880710709
S001277,syn379997330
S000215,syn879159542
S001382,syn610112696
S002083,syn526893539
S001168,syn651555074
S002338,syn881727684
S003385,syn860160242
S000894,syn282426039
S003278,syn795726853
S001514,syn562189408
S002170,syn744765711
S002684,syn879159542
S003414,syn927973723
S003139,syn190526231
S000521,syn86883121
S001802,syn81483893
S001722,syn674034943
S001251,syn227941907
S003594,syn412533970
S002693,syn183487266
S000019,syn352051342
S001467,syn629187753
S003480,syn880460297
S002576,syn562189408
S003802,syn146998490
S003864,syn509803234
S003965,syn119227014
S002145,syn317014174
S000011,syn881727684
S003321,syn713605172
S001885,syn809951133
S001424,syn523568738
S000815,syn323036573
S001080,syn129359745
S002766,syn229316762
S000345,syn236267250
S001611,syn60377238
S002078,syn420305965
S000697,syn323036573
S000329,syn773491340
S000923,syn558515636
S000882,syn252730023
S001666,syn714325209
S002464,syn827676232
S003054,syn860160242
S001530,syn717819762
S001169,syn99245905
S002862,syn615485429
S000405,syn208198434
S000489,syn156525356
S002858,syn880710709
S003008,syn924832520
S002525,syn129359745
S001528,syn773491340
S001432,syn21576382
S000712,syn740821736
S000157,syn317014174
S001001,syn671278772
S000694,syn80654178
S001561,syn43858574
S003153,syn986457713
S002653,syn879159542
S001974,syn888695429
S002121,syn252730023
S000555,syn46084590
S003901,syn798682037
S002922,syn663081986
S003302,syn986457713
S002089,syn866622595
S000066,syn99245905
S001596,syn651555074
S000045,syn213336690
S001209,syn49948796
S001413,syn798682037
S001547,syn810603261
S003115,syn491006550
S001832,syn304426791
S003642,syn21576382
S002126,syn927718245
S003878,syn190526231
S000481,syn809951133
S001338,syn236267250
S001289,syn132499966
S003734,syn488912777
S003715,syn53573673
S002526,syn60377238
S002503,syn615485429
S000204,syn317014174
S002529,syn558515636
S000860,syn170357222
S002170,syn875422781
S000837,syn99245905
S000856,syn62119471
S001517,syn840646841
S002630,syn170357222
S002392,syn927718245
S000313,syn986264398
S003796,syn424237153
S002198,syn931976548
S001899,syn122780750
S003826,syn544853114
S000339,syn710420942
S001409,syn287377898
S002012,syn740821736
S000414,syn840646841
S000219,syn618920533
S002977,syn547366381
S003732,syn716488109
S003585,syn810603261
S003468,syn281963934
S000588,syn710420942
S000915,syn48637510
S000037,syn60377238
S002573,syn491006550
S001076,syn217496367
S002447,syn938226617
S000960,syn236267250
S001453,syn124607153
S002148,syn651555074
S003289,syn64820641
S003211,syn810477091
S003378,syn304663218
S001689,syn663081986
S003432,syn809951133
S002789,syn834893372
S003522,syn879159542
S001147,syn380697848
S000688,syn281963934
S002400,syn943463387
S002307,syn879159542
S003825,syn860160242
S001462,syn509803234
S000280,syn924832520
S002708,syn615485429
S002292,syn252730023
S001957,syn43858574
S003601,syn809951133
S003497,syn860160242
S002787,syn598537434
S003339,syn252730023
S000996,syn379997330
S002173,syn867062886
S001621,syn710420942
S002159,syn352051342
S001074,syn509803234
S002436,syn281963934
S000653,syn676275240
S000627,syn860160242
S002513,syn615485429
S001129,syn870132064
S000066,syn43858574
S003863,syn710420942
S003129,syn482106706
S003102,syn523580792
S002211,syn809951133
S001420,syn352051342
S002524,syn126064976
S001581,syn99245905
S003650,syn924832520
S002371,syn107328009
S002870,syn183487266
S003481,syn543336649
S002320,syn834893372
S002419,syn229316762
S002235,syn238977506
S003887,syn373249433
S000899,syn860160242
S003029,syn927973723
S000599,syn973852119
S003495,syn204417839
S000071,syn254224267
S002854,syn930293477
S001869,syn943463387
S001042,syn380413783
S000577,syn208198434
S002129,syn482106706
S001536,syn849952529
S002310,syn488912777
S000839,syn81483893
S003362,syn809951133
S001087,syn198397424
S003323,syn129359745
S002207,syn931976548
S000849,syn867062886
S003191,syn208198434
S001978,syn618920533
