subject_id,syn_id
S002856,syn966519586
S000307,syn988325407
S000427,syn163051236
S000339,syn476938121
S002223,syn315148170
S002239,syn163051236
S002214,syn582206816
S002178,syn19929133
S002773,syn641368970
S001066,syn843447402
S002999,syn896380841
S000873,syn878891873
S002585,syn232108991
S002859,syn329244606
S003879,syn944168567
S003835,syn232108991
S003701,syn896380841
S002811,syn476938121
S001924,syn767782220
S002185,syn226786922
S001603,syn862438378
S003240,syn9554316
S003291,syn61392471
S002659,syn784452917
S002414,syn61392471
S002347,syn679342265
S001429,syn275129474
S002063,syn761759899
S001696,syn725814965
S002597,syn204162849
S001384,syn315148170
S000676,syn275129474
S001304,syn521353155
S003098,syn872991094
S002988,syn270615585
S001152,syn735454461
S000857,syn763350687
S002313,syn818642383
S002669,syn320565693
S001317,syn799111714
S003342,syn61392471
S003383,syn843447402
S003750,syn189010115
S002597,syn961815312
S001937,syn182860153
S001695,syn773123906
S003091,syn354527121
S000178,syn752980395
S000517,syn223005448
S001614,syn517340829
S003952,syn111589964
S003332,syn713095616
S002541,syn574810382
S002431,syn682650612
S002660,syn204162849
S003266,syn941081585
S002579,syn54960973
S001956,syn735454461
S001193,syn275129474
S003034,syn449821553
S003321,syn822285301
S001060,syn222771160
S002960,syn725814965
S001721,syn896380841
S003350,syn61392471
S003881,syn214755474
S002650,syn174839683
S003423,syn362278745
S002289,syn717725222
S000570,syn107838062
S001338,syn525749553
S003194,syn182860153
S000769,syn204162849
S001451,syn389765614
S003387,syn11290332
S003840,syn52339561
S002759,syn226786922
S003940,syn178530906
S002266,syn222920566
S001832,syn521353155
S001084,syn225586124
S002391,syn677200747
S001561,syn320565693
S002723,syn203927468
S003086,syn222771160
S001607,syn48387160
S001140,syn13794452
S003950,syn422683476
S003671,syn763350687
S001825,syn382357026
S003585,syn168653082
S003265,syn395480913
S003049,syn871132644
S003778,syn713095616
S002798,syn226786922
S000369,syn14886675
S001104,syn904837963
S000417,syn297543607
S000041,syn679342265
S002014,syn677200747
S001026,syn961815312
S003525,syn510846406
S002861,syn210513556
S003507,syn320565693
S003593,syn315148170
S002658,syn17981540
S003390,syn19929133
S002829,syn878891873
S000623,syn961815312
S002629,syn871132644
S001435,syn677200747
S003828,syn91116210
S001576,syn476938121
S003106,syn897588732
S001719,syn168653082
S002972,syn111589964
S002010,syn708798452
S001479,syn647553105
S001788,syn822285301
S001355,syn339055170
S001009,syn898314831
S001776,syn230158287
S001758,syn676935649
S001791,syn972050876
S003127,syn862438378
S002994,syn759126195
S003168,syn222920566
S002456,syn653567459
S003355,syn210520442
S001192,syn91116210
S003361,syn761759899
S002431,syn573187194
S001191,syn492483613
S003020,syn13794452
S003445,syn525749553
S003902,syn376407722
S003473,syn248518088
S002439,syn677200747
S002966,syn102730231
S002435,syn818642383
S000201,syn658839463
S000966,syn652039583
S000516,syn763350687
S001417,syn465896766
S000145,syn476024818
S002306,syn165953003
S002527,syn200749160
S001030,syn972050876
S002152,syn822285301
S001515,syn885477184
S002003,syn810842422
S002941,syn682650612
S000280,syn168653082
S002320,syn54960973
S001697,syn554343096
S000709,syn620716091
S000466,syn232108991
S000436,syn368844399
S002224,syn159521941
S003587,syn582206816
S003407,syn521353155
S002686,syn204162849
S001782,syn189009801
S003573,syn620716091
S001419,syn91116210
S001266,syn752980395
S002569,syn182860153
S001410,syn131769661
S003487,syn165953003
S002923,syn617179034
S003609,syn864032811
S003808,syn752980395
S003797,syn395480913
S000749,syn329244606
S000954,syn28102036
S003483,syn574810382
S001702,syn117581361
S001425,syn517340829
S002841,syn39696515
S001738,syn232108991
S001721,syn675419655
S003933,syn362679751
S001320,syn189009801
S000665,syn705364323
S001705,syn632403892
S000562,syn745747195
S002194,syn80571213
S003623,syn372776986
S001767,syn376407722
S002925,syn647553105
S003992,syn843447402
S001620,syn878891873
S003904,syn763350687
S001531,syn783386267
S000218,syn204162849
S001362,syn731081146
S001522,syn617179034
S002182,syn492483613
S002935,syn641368970
S003388,syn214755474
S001928,syn818642383
S002904,syn107149444
S002986,syn650824500
S000438,syn462639179
S003164,syn55588410
S001814,syn669307825
S001049,syn843447402
S001089,syn675419655
S002650,syn894803938
S003151,syn212948477
S002688,syn881389892
S002449,syn972050876
S001454,syn675419655
S003990,syn163051236
S001356,syn510846406
S001957,syn582206816
S002228,syn802807325
S003792,syn564266158
S002820,syn465896766
S002194,syn91116210
S002340,syn315148170
S002569,syn802807325
S002251,syn900017851
S002838,syn315148170
S000662,syn802807325
S001064,syn163051236
S001403,syn198279311
S000497,syn897588732
S002258,syn871132644
S000154,syn843447402
S000409,syn944168567
S003602,syn168653082
S003827,syn11290332
S002176,syn230158287
S002872,syn525749553
S003008,syn560855644
S000030,syn647553105
S001379,syn165953003
S003448,syn226786922
S000231,syn582206816
S003074,syn223005448
S003467,syn180695657
S002786,syn499516933
S003982,syn825066229
S000369,syn309951247
S001015,syn897588732
S002000,syn734490648
S002224,syn759827066
S000181,syn572055387
S002819,syn754301386
S002948,syn524418968
S002584,syn426779033
S001442,syn821188945
S002790,syn853127774
S000707,syn517340829
S000563,syn773862134
S002803,syn722358396
S000110,syn759126195
S000421,syn370340857
S003835,syn853127774
S000819,syn131769661
S000070,syn669307825
S000255,syn403730954
S000604,syn476938121
S000135,syn9554316
S001670,syn101811280
S000351,syn362679751
S002045,syn653567459
S003146,syn370340857
S000400,syn708798452
S001153,syn652039583
S002854,syn574810382
S003117,syn752980395
S000910,syn972050876
S001674,syn178530906
S002901,syn821188945
S002889,syn476024818
S001315,syn759126195
S000492,syn521353155
S001357,syn355443746
S002402,syn212948477
S001200,syn519776373
S003906,syn320565693
S002697,syn228516412
S001805,syn944168567
S002360,syn200749160
S000739,syn54960973
S000682,syn198279311
S002091,syn826383418
S003146,syn795210779
S001718,syn617179034
S001701,syn521353155
S003967,syn48387160
S003612,syn80571213
S001304,syn566711844
S001962,syn52339561
S003576,syn395480913
S002221,syn510846406
S003402,syn476938121
S000576,syn476938121
S001811,syn407478098
S002337,syn465896766
S000016,syn315148170
S002129,syn228516412
S001853,syn783386267
S002030,syn752980395
S003227,syn881389892
S000604,syn944168567
S000488,syn320565693
S002174,syn255414897
S003746,syn524418968
S003132,syn822285301
S001258,syn476938121
S002644,syn376407722
S003350,syn725814965
S000436,syn650824500
S003396,syn944168567
S001256,syn871132644
S003025,syn13794452
S000834,syn225586124
S001308,syn658839463
S002384,syn763350687
S001894,syn210513556
S003196,syn878891873
S003685,syn759827066
S000428,syn389765614
S001640,syn422815685
S001386,syn752980395
S002381,syn653567459
S001373,syn476024818
S002533,syn504477061
S002904,syn871132644
S001415,syn426779033
S001325,syn725814965
S002396,syn900017851
S000074,syn510174578
S002369,syn174839683
S000943,syn376407722
S002474,syn773123906
S003988,syn898314831
S003234,syn658839463
S001796,syn650824500
S002131,syn525749553
S003147,syn573187194
S002346,syn163051236
S002551,syn725814965
S001323,syn900017851
S000309,syn459996878
S001155,syn961815312
S002498,syn9554316
S003937,syn275129474
S000382,syn966519586
S003047,syn731081146
S000803,syn658095276
S001968,syn111589964
S001846,syn370340857
S002758,syn223005448
S001567,syn39572970
S000449,syn476024818
S003861,syn795210779
S003736,syn389765614
S000895,syn212948477
S000865,syn658095276
S001129,syn178530906
S001503,syn174839683
S000178,syn214755474
S002914,syn111589964
S001105,syn773749910
S000604,syn894803938
S003298,syn810842422
S002212,syn745747195
S001648,syn80706835
S001675,syn200749160
S003918,syn521353155
S002055,syn572055387
S001207,syn759827066
S000694,syn174839683
S003688,syn14886675
S000798,syn773123906
S000932,syn897588732
S001327,syn961815312
S000912,syn189009801
S000247,syn864032811
S003022,syn966519586
S001928,syn210520442
S002010,syn872991094
S002302,syn270615585
S000209,syn389765614
S003009,syn362679751
S002541,syn710946306
S003379,syn675419655
S000891,syn61392471
S002169,syn226786922
S002711,syn117581361
S001821,syn52339561
S001952,syn226786922
S002174,syn656039231
S002195,syn214755474
S000667,syn389765614
S002486,syn799111714
S002845,syn331800170
S002354,syn881389892
S000094,syn222920566
S000772,syn745747195
S000790,syn80571213
S001387,syn566711844
S002343,syn275129474
S001767,syn759126195
S002420,syn449821553
S003630,syn871132644
S002320,syn652039583
S000169,syn708798452
S002571,syn80706835
S001005,syn222920566
S000300,syn370340857
S000853,syn677200747
S000252,syn131769661
S001449,syn872991094
S002273,syn400743304
S001919,syn843447402
S001574,syn392180233
S003771,syn864032811
S002199,syn843447402
S001981,syn222920566
S000141,syn174839683
S003881,syn457084035
S002519,syn354527121
S000748,syn803669829
S000768,syn13794452
S001443,syn407478098
S000601,syn372776986
S001755,syn574810382
S001847,syn885477184
S000350,syn52339561
S000331,syn783386267
S002495,syn320565693
S003804,syn564266158
S002533,syn675419655
S000680,syn315148170
S001417,syn214755474
S000560,syn255414897
S002513,syn255414897
S000747,syn465896766
S002957,syn107149444
S002433,syn392180233
S002852,syn862438378
S002535,syn759126195
S003624,syn200749160
S002804,syn422683476
S001259,syn232108991
S002630,syn166189584
S002903,syn283773600
S001257,syn566711844
S000056,syn717725222
S002831,syn818642383
S002765,syn422815685
S003261,syn462639179
S001318,syn677200747
S002381,syn784452917
S003581,syn944168567
S002345,syn676935649
S000274,syn19929133
S001429,syn896380841
S001959,syn476024818
S000652,syn476024818
S002084,syn368844399
S001955,syn524418968
S003776,syn725814965
S001990,syn745747195
S003532,syn878891873
S003513,syn275129474
S000961,syn676935649
S002859,syn885477184
S002071,syn189010115
S000938,syn178530906
S000665,syn862438378
S001170,syn329244606
S000357,syn222771160
S000786,syn203927468
S003845,syn896380841
S003747,syn392180233
S002050,syn9554316
S001948,syn871132644
S001137,syn111589964
S003435,syn872991094
S000550,syn11290332
S002984,syn14886675
S003734,syn609088340
S003788,syn647553105
S003367,syn315148170
S000309,syn315148170
S002337,syn356383124
S002428,syn524418968
S002957,syn653567459
S002138,syn676935649
S002659,syn773749910
S003969,syn465896766
S002471,syn822285301
S002185,syn872991094
S000578,syn178530906
S000463,syn745747195
S003430,syn524418968
S000880,syn438180269
S003051,syn972050876
S002726,syn564266158
S003486,syn566711844
S002722,syn862438378
S002677,syn61392471
S002506,syn101811280
S000549,syn465896766
S003641,syn52339561
S000254,syn111589964
S000449,syn163051236
S002270,syn862438378
S000436,syn653567459
S000044,syn163051236
S001645,syn810842422
S003691,syn422683476
S001970,syn620716091
S001708,syn510846406
S002209,syn582206816
S002497,syn885477184
S000346,syn198279311
S003180,syn178530906
S001636,syn525749553
S000471,syn862438378
S003017,syn961815312
S003700,syn54960973
S000657,syn620716091
S002562,syn675419655
S001252,syn422683476
S002059,syn212948477
S001916,syn803669829
S003672,syn676935649
S000231,syn107149444
S002312,syn298940330
S003301,syn868811069
S002758,syn438180269
S001887,syn222771160
S003422,syn878891873
S001796,syn653567459
S000770,syn961815312
S002782,syn362679751
S003946,syn887182141
S001279,syn871132644
S002323,syn248518088
S003232,syn517340829
S001067,syn735454461
S001701,syn566711844
S003769,syn713095616
S003253,syn80706835
S003621,syn226786922
S001038,syn315148170
S002950,syn898314831
S002201,syn682650612
S001439,syn39572970
S000761,syn898314831
S002551,syn8288142
S000027,syn647553105
S002914,syn107838062
S003636,syn658839463
S002995,syn676935649
S003560,syn566711844
S002877,syn784452917
S003705,syn822285301
S002154,syn682650612
S001221,syn362278745
S001801,syn966519586
S001518,syn80706835
S000198,syn898314831
S003975,syn166189584
S002971,syn675419655
S001006,syn52339561
S002669,syn684156644
S003602,syn731081146
S002662,syn255414897
S003751,syn759126195
S002398,syn275129474
S001583,syn422683476
S000416,syn223005448
S003288,syn203927468
S000474,syn658839463
S000960,syn320565693
S000029,syn91116210
S002748,syn564266158
S000576,syn609088340
S003289,syn900017851
S001975,syn810842422
S000416,syn609088340
S000708,syn676935649
S001557,syn331800170
S001257,syn684156644
S000578,syn803669829
S002386,syn572055387
S000008,syn731081146
S001412,syn382357026
S003661,syn705364323
S002854,syn710946306
S002762,syn705364323
S000190,syn222920566
S000715,syn810842422
S001792,syn761759899
S003944,syn510174578
S001365,syn799111714
S002227,syn320565693
S002084,syn650824500
S000989,syn783386267
S001193,syn675419655
S002874,syn403730954
S001108,syn574810382
S003945,syn826383418
S001498,syn123602255
S002438,syn609088340
S000213,syn248518088
S003387,syn510846406
S003160,syn222771160
S002640,syn647553105
S002609,syn783386267
S001933,syn761759899
S001602,syn872991094
S002707,syn752980395
S000231,syn871132644
S003818,syn362278745
S000849,syn178530906
S001493,syn710946306
S003621,syn802807325
S002097,syn230158287
S002570,syn115090374
S001660,syn944168567
S001557,syn376407722
S000602,syn329244606
S002336,syn230158287
S001369,syn582206816
S002451,syn803669829
S002404,syn682650612
S000431,syn476024818
S000786,syn101811280
S003107,syn675419655
S003243,syn210520442
S000136,syn677200747
S003123,syn407478098
S003553,syn11290332
S000271,syn107149444
S001581,syn566711844
S001413,syn61392471
S000678,syn226786922
S000567,syn524418968
S000200,syn117581361
S002566,syn650824500
S003816,syn783386267
S003569,syn382967104
S000876,syn462639179
S000189,syn298940330
S000767,syn403730954
S003738,syn165953003
S000475,syn91116210
S001950,syn392180233
S003655,syn392180233
S001419,syn438180269
S001343,syn315148170
S001968,syn166189584
S001582,syn80706835
S001493,syn368844399
S000865,syn961815312
S003400,syn438180269
S002622,syn370340857
S000154,syn422683476
S000966,syn898314831
S003962,syn754301386
S002205,syn944168567
S001750,syn52339561
S002719,syn783386267
S002927,syn825066229
S001433,syn872991094
S000441,syn773123906
S000424,syn658839463
S001480,syn658839463
S002914,syn166189584
S002914,syn564266158
S001998,syn189009801
S003154,syn115090374
S000673,syn864032811
S003439,syn759126195
S002180,syn298940330
S000765,syn389765614
S001286,syn203927468
S001221,syn517340829
S003084,syn101811280
S003096,syn19929133
S002683,syn165953003
S003916,syn438180269
S003581,syn223005448
S000963,syn894803938
S002797,syn11290332
S000003,syn198279311
S003860,syn658839463
S002855,syn210520442
S001986,syn878891873
S003332,syn652039583
S002038,syn65696235
S000762,syn13794452
S001841,syn200749160
S001353,syn941081585
S000112,syn759827066
S000108,syn677200747
S002028,syn574810382
S003789,syn222920566
S003826,syn55588410
S003657,syn745747195
S002541,syn270615585
S000571,syn653567459
S000870,syn872991094
S003624,syn210513556
S003695,syn174839683
S002946,syn653567459
S001141,syn685675787
S003590,syn685675787
S002074,syn900017851
S000766,syn731081146
S002913,syn315148170
S002677,syn725814965
S000830,syn222771160
S001401,syn878891873
S001591,syn232108991
S002842,syn370340857
S000847,syn226786922
S002255,syn658095276
S001592,syn298940330
S000464,syn617179034
S000929,syn102730231
S001763,syn232108991
S002136,syn14886675
S001509,syn864032811
S000884,syn897588732
S003638,syn407478098
S003630,syn476938121
S001704,syn938723087
S002595,syn200749160
S003622,syn896380841
S001515,syn11290332
S000516,syn731081146
S002958,syn255414897
S001422,syn725814965
S000992,syn168653082
S000625,syn818642383
S002354,syn658839463
S001475,syn966519586
S003277,syn389765614
S000125,syn560855644
S002210,syn560855644
S000556,syn524418968
S003170,syn705364323
S000787,syn745747195
S000994,syn320565693
S000915,syn517340829
S003040,syn8288142
S000514,syn896380841
S003598,syn677200747
S000018,syn524418968
S002216,syn476938121
S002832,syn609088340
S000332,syn961815312
S003501,syn685675787
S003906,syn783386267
S001387,syn356383124
S001787,syn617179034
S001085,syn524418968
S000015,syn573187194
S000577,syn228516412
S000695,syn159521941
S000140,syn524418968
S003866,syn368844399
S003377,syn519776373
S001948,syn174839683
S000638,syn449821553
S003627,syn362278745
S002951,syn818642383
S001001,syn178530906
S003075,syn143639655
S000510,syn759126195
S001141,syn17981540
S000396,syn582206816
S003885,syn320565693
S001867,syn111589964
S000586,syn494900912
S000008,syn885477184
S002147,syn174839683
S001136,syn222771160
S003697,syn818642383
S000939,syn39572970
S002751,syn761759899
S000285,syn759827066
S003654,syn904837963
S003692,syn414961289
S002706,syn567328493
S002143,syn647553105
S002384,syn941081585
S000190,syn752980395
S003339,syn223005448
S001724,syn525749553
S003387,syn315148170
S001615,syn407478098
S002326,syn566711844
S001405,syn685675787
S001292,syn759126195
S000375,syn763350687
S002866,syn95050793
S002275,syn189010115
S001254,syn679342265
S002430,syn255414897
S003072,syn465896766
S002855,syn111589964
S003905,syn117581361
S001429,syn941081585
S002298,syn961815312
S000307,syn54960973
S001377,syn355443746
S003295,syn705364323
S003861,syn763350687
S002918,syn822285301
S002679,syn389765614
S002969,syn710946306
S001267,syn222920566
S002722,syn818642383
S002187,syn826383418
S002055,syn232108991
S000496,syn773123906
S000873,syn356383124
S001493,syn650824500
S000803,syn101811280
S000948,syn872991094
S002008,syn320565693
S001775,syn476024818
S002310,syn961815312
S000027,syn510846406
S000813,syn752980395
S000559,syn682650612
S001456,syn676935649
S001236,syn283773600
S002890,syn368844399
S001301,syn422683476
S001812,syn48387160
S003624,syn676935649
S000654,syn182860153
S003464,syn898314831
S000408,syn117581361
S002004,syn368844399
S001932,syn283773600
S001953,syn524418968
S003861,syn569189161
S001374,syn107149444
S001290,syn862438378
S003070,syn754301386
S003617,syn180695657
S001186,syn222920566
S001228,syn52339561
S000159,syn763350687
S002093,syn320565693
S001935,syn669307825
S001147,syn362679751
S000607,syn900017851
S003494,syn810842422
S001918,syn485741520
S001795,syn210520442
S000867,syn210520442
S000068,syn91116210
S003747,syn204162849
S003992,syn725814965
S000379,syn101811280
S003168,syn219914448
S002846,syn95050793
S000518,syn101811280
S003136,syn822285301
S001146,syn168653082
S003284,syn904837963
S002574,syn407478098
S003465,syn658095276
S001681,syn569189161
S002457,syn519776373
S003998,syn560855644
S003897,syn395480913
S003668,syn818642383
S002157,syn355443746
S003150,syn713095616
S003581,syn438180269
S002453,syn11290332
S000400,syn54960973
S002355,syn717725222
S003455,syn510846406
S003461,syn178530906
S000659,syn510174578
S002089,syn799111714
S002135,syn362679751
S003509,syn386431132
S001103,syn230158287
S000898,syn864032811
S001642,syn91116210
S000234,syn80571213
S000561,syn676935649
S003201,syn773123906
S000426,syn620716091
S003050,syn389765614
S002317,syn407478098
S000086,syn881389892
S003472,syn80571213
S002960,syn222771160
S001975,syn13794452
S001011,syn392180233
S003814,syn705364323
S000639,syn230158287
S001279,syn944168567
S001309,syn362278745
S001300,syn255414897
S000645,syn524418968
S003107,syn14886675
S000478,syn275129474
S000573,syn403730954
S003074,syn17981540
S003392,syn682650612
S003179,syn754301386
S001440,syn784452917
S003150,syn872991094
S000726,syn510174578
S001622,syn39572970
S002205,syn223005448
S001846,syn679342265
S001099,syn685152880
S000782,syn339055170
S000887,syn426779033
S002798,syn54960973
S003640,syn566711844
S002819,syn298940330
S001261,syn510846406
S001970,syn822285301
S001681,syn679342265
S003855,syn658839463
S002306,syn864032811
S002707,syn214755474
S001732,syn180695657
S002840,syn574810382
S003264,syn11290332
S002904,syn609088340
S002923,syn521353155
S003229,syn315148170
S000569,syn896380841
S003391,syn52339561
S002569,syn54960973
S000895,syn225586124
S003590,syn669307825
S001636,syn476024818
S001848,syn222920566
S001386,syn710946306
S002341,syn426779033
S003155,syn163051236
S003305,syn944168567
S003089,syn784452917
S000154,syn107838062
S003169,syn39572970
S001098,syn210520442
S000863,syn692686039
S000795,syn48387160
S000370,syn682650612
S003387,syn414961289
S003778,syn395480913
S003744,syn225586124
S002317,syn897588732
S001244,syn896380841
S000266,syn9554316
S001390,syn524418968
S001706,syn159521941
S003807,syn799111714
S001522,syn521353155
S000926,syn843447402
S002431,syn254659177
S003296,syn232108991
S002508,syn370340857
S001167,syn710946306
S003106,syn862438378
S001150,syn102730231
S002811,syn17981540
S001820,syn465896766
S000239,syn685675787
S001646,syn107838062
S003765,syn611859400
S001460,syn203927468
S000137,syn407478098
S001027,syn682650612
S003754,syn180695657
S001425,syn759126195
S000158,syn510174578
S001516,syn878891873
S002691,syn462639179
S001701,syn574810382
S002479,syn759126195
S002924,syn283773600
S003388,syn871132644
S003588,syn80706835
S000228,syn620716091
S001960,syn802807325
S003392,syn573187194
S000809,syn382967104
S002264,syn407478098
S002068,syn91116210
S003215,syn658095276
S002018,syn226786922
S003238,syn871132644
S001509,syn11290332
S002155,syn204162849
S003463,syn620716091
S000699,syn862438378
S001434,syn422683476
S003266,syn843447402
S002406,syn178530906
S002963,syn222920566
S003513,syn675419655
S000277,syn494900912
S003137,syn725814965
S001590,syn447934779
S000321,syn189010115
S001943,syn773749910
S002715,syn784452917
S001611,syn620716091
S003667,syn617179034
S001828,syn773862134
S003343,syn620177642
S000623,syn761759899
S001751,syn897588732
S002307,syn620177642
S003437,syn818642383
S002050,syn574810382
S001969,syn204162849
S000195,syn9554316
S003076,syn362679751
S000737,syn212948477
S000933,syn818642383
S002597,syn95050793
S000239,syn17981540
S001682,syn80706835
S002364,syn759827066
S002096,syn725814965
S003389,syn225586124
S001850,syn966519586
S001642,syn894803938
S002588,syn449821553
S000060,syn784452917
S000347,syn566711844
S003700,syn52339561
S000353,syn117581361
S001302,syn382967104
S002676,syn362679751
S003197,syn675419655
S002269,syn564266158
S000266,syn566711844
S000895,syn885477184
S001122,syn900017851
S000582,syn230158287
S002971,syn677200747
S002572,syn178530906
S001282,syn617179034
S002714,syn382967104
S003338,syn650824500
S000637,syn166189584
S000843,syn885477184
S003134,syn966519586
S001903,syn255414897
S003892,syn685675787
S001608,syn592986638
S002865,syn212948477
S003658,syn560855644
S000175,syn17981540
S001907,syn255414897
S000547,syn414961289
S003125,syn759827066
S000432,syn492483613
S003726,syn356383124
S001439,syn91116210
S000429,syn39572970
S003198,syn329244606
S002085,syn862438378
S001517,syn620716091
S002113,syn677200747
S000850,syn653567459
S001730,syn392180233
S001890,syn900017851
S001801,syn705364323
S001429,syn677200747
S002297,syn476024818
S000597,syn647553105
S000433,syn525749553
S001218,syn818642383
S001996,syn773862134
S000043,syn383272477
S001485,syn611859400
S000474,syn39572970
S003513,syn165953003
S003306,syn166189584
S003273,syn407478098
S001683,syn320565693
S002977,syn896380841
S000697,syn510846406
S001820,syn283773600
S000564,syn11290332
S002195,syn653567459
S003275,syn95050793
S001413,syn166189584
S000342,syn465896766
S001088,syn189009801
S002825,syn510174578
S001068,syn885477184
S001568,syn107838062
S001657,syn885477184
S000904,syn225586124
S001917,syn966519586
S001867,syn166189584
S001755,syn107149444
S001024,syn745747195
S000159,syn168653082
S003976,syn48387160
S000913,syn376407722
S001111,syn13794452
S002060,syn843447402
S001304,syn368844399
S002670,syn422306658
S003961,syn894803938
S001114,syn392180233
S000163,syn617179034
S000855,syn449821553
S002131,syn389765614
S000304,syn217678569
S001510,syn182860153
S003562,syn230158287
S000660,syn944168567
S000691,syn658095276
S003774,syn722358396
S000756,syn389765614
S001995,syn182860153
S002757,syn78467775
S000970,syn783386267
S000135,syn710946306
S000019,syn504477061
S000938,syn884116791
S000956,syn422683476
S002544,syn988325407
S001386,syn650824500
S002855,syn564266158
S001804,syn230158287
S001418,syn784452917
S003517,syn510846406
S002337,syn868811069
S000669,syn17981540
S001992,syn80706835
S000199,syn422306658
S002633,syn517340829
S002364,syn320565693
S000345,syn102730231
S002029,syn676935649
S000639,syn713095616
S001121,syn499516933
S000173,syn653567459
S002114,syn795210779
S003724,syn510846406
S002004,syn107149444
S002695,syn198279311
S000867,syn107838062
S000353,syn961815312
S000097,syn339055170
S001545,syn759827066
S001848,syn752980395
S000761,syn679342265
S002981,syn163051236
S002193,syn759126195
S002837,syn818642383
S000042,syn449821553
S000382,syn180695657
S003199,syn476938121
S002481,syn11290332
S000857,syn864032811
S002906,syn658839463
S002924,syn574810382
S001097,syn944168567
S002533,syn494900912
S000277,syn803669829
S002612,syn510174578
S002084,syn91116210
S002457,syn115090374
S002373,syn315148170
S001232,syn759126195
S002548,syn11290332
S001753,syn658095276
S000553,syn476024818
S000322,syn315148170
S001812,syn80706835
S003707,syn573187194
S003082,syn355443746
S003644,syn174839683
S000576,syn685675787
S000097,syn17981540
S000612,syn510174578
S002744,syn407478098
S003787,syn521353155
S002506,syn275129474
S001129,syn210520442
S003767,syn961815312
S001507,syn569189161
S000592,syn107149444
S000009,syn52339561
S003184,syn107149444
S003568,syn165953003
S003035,syn376407722
S002042,syn362679751
S000660,syn894803938
S000051,syn392180233
S000754,syn897588732
S002067,syn761759899
S001071,syn519776373
S002244,syn731081146
S000488,syn658839463
S001713,syn524418968
S003565,syn677200747
S003444,syn564266158
S000440,syn821188945
S002544,syn802807325
S000670,syn658839463
S002283,syn168653082
S002520,syn853127774
S003572,syn822285301
S000912,syn9554316
S001430,syn223005448
S001945,syn885477184
S003344,syn476938121
S003492,syn117581361
S003002,syn961815312
S003233,syn54960973
S000741,syn315148170
S000262,syn168653082
S001462,syn395480913
S000586,syn843447402
S003281,syn180695657
S000094,syn710946306
S001157,syn898314831
S001694,syn763350687
S003485,syn894803938
S001441,syn222920566
S002821,syn524418968
S001098,syn107838062
S001545,syn972050876
S000179,syn204162849
S002710,syn564266158
S000389,syn370340857
S003259,syn843447402
S000231,syn609088340
S000596,syn370340857
S002622,syn679342265
S002445,syn517340829
S001344,syn382357026
S002234,syn822285301
S002707,syn710946306
S000439,syn389765614
S001304,syn650824500
S002022,syn574810382
S003315,syn761759899
S001198,syn904837963
S001196,syn39572970
S002062,syn212948477
S001593,syn510846406
S003741,syn725814965
S001345,syn938723087
S000307,syn395480913
S000279,syn131769661
S001644,syn961815312
S001140,syn449821553
S000697,syn315148170
S003487,syn843447402
S000147,syn904837963
S002097,syn54960973
S001206,syn752980395
S003777,syn248518088
S003486,syn710946306
S002604,syn524418968
S001515,syn510846406
S001604,syn818642383
S001763,syn226786922
S000048,syn567328493
S002207,syn80706835
S000490,syn802807325
S002140,syn17981540
S000920,syn165953003
S000521,syn382967104
S002883,syn822285301
S002108,syn407478098
S000705,syn11290332
S003558,syn248705708
S001663,syn355443746
S002358,syn392180233
S003508,syn462639179
S000279,syn692686039
S001762,syn731081146
S000146,syn705364323
S002893,syn212948477
S001113,syn485741520
S003030,syn894803938
S003953,syn382967104
S000921,syn248518088
S003888,syn510846406
S001542,syn820706658
S001562,syn894803938
S000120,syn248705708
S003525,syn362679751
S000107,syn107149444
S001167,syn107149444
S000426,syn822285301
S000187,syn773123906
S000015,syn669307825
S003577,syn48387160
S003049,syn685675787
S003185,syn710946306
S000977,syn658095276
S002637,syn734490648
S000005,syn182860153
S001674,syn725814965
S000582,syn872991094
S001887,syn331800170
S000286,syn226786922
S003651,syn9554316
S000631,syn826383418
S002294,syn759827066
S001180,syn355443746
S003891,syn204162849
S003562,syn922860082
S001485,syn11290332
S001779,syn368844399
S000957,syn878891873
S003175,syn382967104
S003729,syn210520442
S000915,syn376407722
S002983,syn620716091
S000249,syn871132644
S003489,syn941081585
S002032,syn368844399
S002099,syn111589964
S002658,syn524418968
S003343,syn525749553
S003687,syn826383418
S002215,syn897588732
S002307,syn525749553
S003289,syn232108991
S003275,syn333939029
S002319,syn210520442
S003735,syn754301386
S001470,syn14886675
S001535,syn795210779
S001309,syn228516412
S001096,syn682650612
S001549,syn566711844
S003304,syn102730231
S000702,syn566711844
S002807,syn298940330
S002905,syn822285301
S003240,syn871132644
S003581,syn17981540
S000110,syn189009801
S000592,syn784452917
S003477,syn731081146
S003215,syn826383418
S003355,syn189010115
S002077,syn422815685
S002281,syn966519586
S002968,syn521353155
S002796,syn13794452
S002038,syn894803938
S001719,syn641368970
S001670,syn896380841
S002057,syn566711844
S000703,syn573187194
S002720,syn677200747
S000874,syn710946306
S002432,syn226786922
S001514,syn39572970
S003883,syn210520442
S002723,syn896380841
S001387,syn650824500
S002616,syn102730231
S001655,syn372776986
S000771,syn567328493
S002071,syn759126195
S001881,syn519776373
S000378,syn685675787
S003414,syn403730954
S003047,syn647553105
S001098,syn166189584
S002919,syn525749553
S002408,syn222771160
S002030,syn871132644
S000108,syn843447402
S001430,syn438180269
S001382,syn101811280
S003157,syn754301386
S003831,syn168653082
S003429,syn355443746
