subject_id,syn_id
S002653,syn340950169
S001668,syn4695779
S001212,syn573794653
S003524,syn439678771
S001760,syn640921537
S001711,syn662499569
S000273,syn756864264
S003678,syn257950844
S001762,syn941141334
S001645,syn289104741
S001569,syn425341745
S002302,syn430476831
S001012,syn886020020
S001679,syn797177355
S001701,syn317711829
S001399,syn849558264
S003330,syn250553677
S003609,syn69988878
S002740,syn701516666
S000866,syn317711829
S002791,syn382017948
S000038,syn143604462
S002924,syn340950169
S001073,syn799106622
S000681,syn512779885
S003172,syn190343969
S003591,syn427397075
S003993,syn891306476
S001169,syn428250032
S000750,syn111314999
S002342,syn774981216
S001116,syn621555859
S002932,syn529882352
S001284,syn655657842
S000307,syn385837097
S002681,syn354557047
S001226,syn251852019
S002900,syn99814029
S003473,syn922410369
S002130,syn592017771
S003505,syn333759780
S003844,syn941141334
S000875,syn797177355
S002445,syn232825486
S001217,syn401191275
S003172,syn662499569
S002637,syn662499569
S000963,syn251852019
S003176,syn881092684
S002118,syn251852019
S003299,syn679319333
S003821,syn317711829
S000806,syn679319333
S000704,syn877811994
S001104,syn214397702
S003224,syn428250032
S001398,syn104736740
S003588,syn555173922
S002413,syn675233522
S001718,syn842634051
S002147,syn679319333
S003817,syn369435966
S001985,syn66640925
S000457,syn140833463
S002145,syn397005441
S000993,syn71255630
S001391,syn654167011
S000486,syn250553677
S001350,syn555173922
S003930,syn561104920
S001804,syn922410369
S001084,syn572631403
S003997,syn777615583
S003349,syn780683722
S002777,syn228058204
S003922,syn397005441
S001074,syn941141334
S002475,syn621555859
S001545,syn265406488
S002747,syn675233522
S003738,syn815886180
S002881,syn851448085
S002078,syn119875260
S001903,syn290543445
S000798,syn4695779
S000721,syn571955587
S003045,syn155671545
S001681,syn832604536
S003387,syn430476831
S000382,syn431517063
S001859,syn371193452
S003662,syn662499569
S003576,syn516850916
S003575,syn142525917
S002066,syn891306476
S003199,syn459011213
S001807,syn21623920
S000193,syn257950844
S000110,syn799106622
S001402,syn886020020
S002492,syn214397702
S000045,syn621555859
S001833,syn941141334
S000477,syn533561110
S002969,syn637462319
S002553,syn257950844
S003061,syn39911804
S003393,syn854148012
S000129,syn774981216
S001241,syn431517063
S000515,syn140833463
S003950,syn637462319
S003093,syn780683722
S001202,syn654167011
S003001,syn861979990
S000541,syn679319333
S001733,syn842634051
S002492,syn430436467
S002881,syn844194719
S000711,syn851448085
S001445,syn115114598
S003563,syn620135760
S003886,syn881092684
S002499,syn518087813
S003595,syn81860846
S000154,syn891306476
S001127,syn71255630
S002543,syn239885340
S001977,syn14203119
S003943,syn121296537
S002102,syn287402391
S001691,syn318698328
S002467,syn340950169
S003503,syn290543445
S001039,syn922994539
S003316,syn554722938
S003274,syn774981216
S002121,syn587316381
S003845,syn333759780
S000612,syn672650671
S003285,syn522625415
S001340,syn780683722
S003323,syn440196635
S000849,syn941141334
S001105,syn175155356
S003882,syn4695779
S000549,syn899791266
S000776,syn839870193
S001449,syn637462319
S000068,syn886020020
S001173,syn99814029
S003598,syn270195421
S003105,syn799106622
S002805,syn941141334
S001003,syn586260899
S001840,syn120175368
S001687,syn22951113
S000948,syn471994058
S003711,syn861411837
S003668,syn239885340
S001994,syn287402391
S001214,syn459011213
S000369,syn788411439
S002609,syn881092684
S002914,syn620135760
S003699,syn978100380
S000790,syn474513560
S001253,syn111314999
S001387,syn899791266
S000995,syn512779885
S003803,syn123807782
S002317,syn851448085
S001745,syn608226598
S001821,syn22951113
S002985,syn42286385
S001518,syn431517063
S000909,syn941141334
S002264,syn348622918
S001002,syn877811994
S002327,syn797177355
S002675,syn298077441
S003205,syn101891993
S002131,syn277663908
S001946,syn73546848
S003394,syn65346725
S002804,syn709023039
S003258,syn861411837
S001160,syn431517063
S000337,syn239885340
S003563,syn14203119
S001765,syn205256887
S003917,syn67657224
S003440,syn99814029
S003269,syn251852019
S003985,syn21623920
S002289,syn142525917
S002184,syn120175368
S002360,syn626742344
S002336,syn815886180
S000504,syn142525917
S000346,syn717448716
S001953,syn815886180
S000087,syn571955587
S001569,syn140833463
S003461,syn38484231
S001688,syn4206174
S002243,syn4695779
S001943,syn620135760
S000587,syn281316407
S000084,syn22951113
S001300,syn459011213
S002734,syn39911804
S000181,syn922994539
S001291,syn99814029
S002102,syn430476831
S001784,syn896931488
S000847,syn251852019
S003356,syn101891993
S000418,syn290543445
S003059,syn99814029
S002715,syn941141334
S000580,syn22951113
S000310,syn587316381
S003071,syn571955587
S000157,syn637462319
S003164,syn942606133
S003206,syn922410369
S003803,syn344756601
S002496,syn201790984
S003761,syn377983136
S001067,syn310680197
S000254,syn922410369
S002020,syn318698328
S003350,syn516850916
S001770,syn67657224
S002536,syn430436467
S002880,syn681614356
S002984,syn14203119
S000895,syn257950844
S002265,syn637462319
S003826,syn143604462
S000648,syn861979990
S002642,syn430436467
S001994,syn430476831
S000283,syn774981216
S002788,syn626742344
S003700,syn781779988
S003142,syn939720156
S002140,syn922410369
S003692,syn851448085
S000046,syn385837097
S000090,syn155671545
S003865,syn678243734
S003733,syn756864264
S002111,syn734819849
S001680,syn427397075
S002013,syn377983136
S001285,syn397005441
S003802,syn4695779
S001914,syn797177355
S001061,syn377983136
S001757,syn431517063
S003261,syn922994539
S002312,syn522625415
S001976,syn557314924
S002871,syn788411439
S003380,syn500193133
S001739,syn15111177
S003249,syn431517063
S000800,syn941141334
S000440,syn844194719
S003974,syn277663908
S002072,syn554722938
S001766,syn21623920
S003495,syn232265453
S003181,syn567207460
S002088,syn214397702
S001278,syn844194719
S003501,syn774981216
S001121,syn379758911
S000736,syn815835281
S002159,syn922994539
S002733,syn568485698
S000017,syn232265453
S001894,syn896931488
S001183,syn270195421
S000483,syn123807782
S000976,syn401191275
S003493,syn777615583
S002009,syn623628107
S003069,syn39911804
S001333,syn371193452
S003381,syn573794653
S001001,syn916043720
S000963,syn587316381
S002797,syn610724406
S000459,syn104736740
S001305,syn343519026
S000510,syn214397702
S003329,syn69988878
S001224,syn239885340
S000010,syn845734643
S000160,syn851448085
S002975,syn861979990
S002895,syn626742344
S003118,syn815886180
S000697,syn430476831
S001941,syn21623920
S002850,syn25432723
S000590,syn854148012
S001059,syn111314999
S001563,syn899791266
S001529,syn232265453
S001940,syn681614356
S003649,syn99814029
S003582,syn298077441
S003173,syn662499569
S000334,syn60739719
S002256,syn310680197
S001344,syn756864264
S001845,syn886020020
S003784,syn379226076
S003053,syn369435966
S002135,syn439678771
S002712,syn870439805
S002927,syn567207460
S002625,syn861411837
S000055,syn886020020
S000965,syn385837097
S001625,syn38484231
S003621,syn512779885
S000526,syn533561110
S002981,syn459011213
S002146,syn239885340
S002533,syn257950844
S000263,syn587316381
S003040,syn573794653
S002082,syn397005441
S000541,syn533561110
S003371,syn717448716
S002032,syn371193452
S003373,syn363610902
S002349,syn4695779
S002101,syn586260899
S001902,syn251852019
S003361,syn849558264
S000368,syn101891993
S001819,syn232265453
S001629,syn190343969
S000602,syn270195421
S000826,syn945369067
S001205,syn832604536
S001253,syn104736740
S002179,syn397005441
S000521,syn709023039
S002255,syn609306120
S001927,syn626742344
S001049,syn755081718
S003374,syn734819849
S002300,syn459011213
S001134,syn123807782
S002457,syn64811932
S000227,syn439678771
S000010,syn755081718
S002426,syn21623920
S001554,syn756864264
S002034,syn340950169
S002146,syn474513560
S000168,syn115114598
S003427,syn81860846
S002207,syn318698328
S001595,syn675233522
S003376,syn64811932
S003848,syn140833463
S001272,syn120175368
S003068,syn265406488
S001924,syn232825486
S001324,syn592017771
S002495,syn115114598
S002757,syn941141334
S001931,syn922994539
S000042,syn522625415
S001964,syn142525917
S001020,syn38484231
S003301,syn536985378
S000035,syn298077441
S002658,syn142525917
S001018,syn385837097
S000288,syn371193452
S002693,syn354557047
S003422,syn709023039
S002225,syn67657224
S000739,syn38484231
S003771,syn140833463
S001503,syn861979990
S000442,syn707944697
S001376,syn317711829
S001313,syn942606133
S001720,syn985572377
S003970,syn119875260
S000519,syn756864264
S002995,syn474513560
S002846,syn922994539
S002241,syn21623920
S003670,syn764867720
S003313,syn870439805
S001335,syn877811994
S000375,syn678243734
S001349,syn717448716
S003596,syn978100380
S000337,syn471994058
S002310,syn881092684
S002828,syn143604462
S003146,syn600550309
S002915,syn561104920
S000178,syn586260899
S000888,syn39911804
S000557,syn21623920
S002340,syn277663908
S003062,syn99814029
S001837,syn621555859
S002604,syn99814029
S001095,syn14203119
S001589,syn287345505
S000513,syn512779885
S002414,syn945369067
S000184,syn22951113
S000866,syn496113669
S003896,syn377983136
S000113,syn285178329
S002341,syn587316381
S000188,syn99814029
S001923,syn190343969
S003294,syn257950844
S000671,syn459011213
S003933,syn621809556
S001896,syn22951113
S001770,syn922994539
S001332,syn146973510
S002994,syn770638466
S000273,syn14203119
S002373,syn922994539
S001570,syn67657224
S000043,syn678243734
S000272,syn120175368
S000386,syn518087813
S003006,syn73546848
S003795,syn4695779
S002817,syn529882352
S002650,syn815886180
S000122,syn621555859
S003261,syn861411837
S000077,syn298077441
S001237,syn529882352
S000779,syn734819849
S003262,syn734819849
S001034,syn883765020
S002687,syn985572377
S002228,syn623628107
S003174,syn4206174
S002790,syn22951113
S000667,syn393017693
S001436,syn21623920
S002096,syn886020020
S001331,syn60739719
S003892,syn794683414
S002114,syn916043720
S003972,syn60739719
S003354,syn430436467
S003212,syn654167011
S001836,syn4695779
S001276,syn4695779
S002750,syn747100816
S003246,syn101891993
S001347,syn190343969
S002682,syn500193133
S003839,syn512779885
S003403,syn797177355
S001446,syn120175368
S000392,syn780683722
S000802,syn600550309
S000385,syn626742344
S002013,syn459011213
S001956,syn142525917
S000969,syn870439805
S002470,syn662499569
S001990,syn567207460
S003413,syn877811994
S002754,syn536985378
S003248,syn529882352
S001018,syn774981216
S003227,syn333759780
S002891,syn371193452
S002429,syn26309122
S002501,syn777615583
S000536,syn662499569
S002432,syn379758911
S002388,syn214397702
S000605,syn842634051
S001331,syn39911804
S000282,syn21623920
S002503,syn891306476
S000335,syn518087813
S003515,syn64811932
S002495,syn557314924
S000308,syn845734643
S001121,syn397005441
S000411,syn788411439
S003904,syn529882352
S001163,syn340950169
S001966,syn592017771
S003428,syn896931488
S001512,syn755081718
S003711,syn257950844
S002443,syn348622918
S002128,syn621555859
S001780,syn861411837
S002649,syn860761936
S001068,syn608226598
S001451,syn621555859
S003097,syn353777690
S001537,syn516850916
S003165,syn637462319
S002787,syn567207460
S003002,syn610724406
S002082,syn101891993
S003014,syn289104741
S001305,syn853713888
S003828,syn849558264
S002721,syn374647429
S001030,syn71255630
S000119,syn640921537
S002892,syn586260899
S001889,syn608226598
S001727,syn747100816
S001654,syn425341745
S002514,syn522625415
S002655,syn621809556
S003329,syn270195421
S003153,syn425341745
S000654,syn232825486
S000043,syn621555859
S000020,syn430436467
S002824,syn430476831
S003021,syn348622918
S001415,syn186379842
S001624,syn474513560
S003486,syn471994058
S003925,syn71255630
S000650,syn707944697
S001519,syn870439805
S001263,syn608226598
S003854,syn310680197
S002571,syn522625415
S003102,syn662499569
S000405,syn155671545
S000128,syn21623920
S003882,syn287345505
S001278,syn433253815
S003692,syn433253815
S003405,syn567207460
S003577,syn4695779
S000096,syn66640925
S000094,syn69988878
S000308,syn755081718
S002700,syn219894248
S002881,syn797177355
S002388,syn439678771
S002556,syn707391274
S002241,syn815886180
S000319,syn662499569
S003345,syn522625415
S002281,syn608226598
S001247,syn842634051
S002146,syn471994058
S002090,syn747100816
S001029,syn774981216
S003906,syn67657224
S002358,syn788411439
S001345,syn571955587
S001328,syn99814029
S003417,syn717448716
S000222,syn799106622
S001108,syn290543445
S000662,syn774981216
S002846,syn861411837
S001687,syn67657224
S002696,syn28261862
S002789,syn257950844
S001277,syn14203119
S003082,syn270195421
S001491,syn144035631
S001829,syn815886180
S002403,syn340950169
S002921,syn251852019
S001752,syn265406488
S003949,syn839870193
S002392,syn425341745
S003965,syn28261862
S002895,syn459011213
S001481,syn608226598
S003088,syn355486920
S003725,syn610724406
S001396,syn679319333
S003092,syn788411439
S002319,syn899791266
S000681,syn251852019
S002395,syn571955587
S001354,syn123807782
S003598,syn67657224
S000824,syn71255630
S000966,syn942606133
S001909,syn382017948
S003629,syn175155356
S001238,syn860761936
S003798,syn851448085
S001983,syn608226598
S001907,syn755081718
S003317,syn155671545
S001147,syn317711829
S002298,syn853713888
S001046,syn637462319
S002423,syn587316381
S000958,syn101891993
S000800,syn496113669
S003646,syn431517063
S001939,syn101891993
S000431,syn425341745
S002601,syn621555859
S003924,syn431517063
S003915,syn899791266
S000276,syn842634051
S003476,syn123807782
S002761,syn14203119
S000320,syn747100816
S001751,syn101891993
S000822,syn610724406
S002008,syn382017948
S000891,syn797177355
S001888,syn428250032
S000782,syn640921537
S001922,syn654167011
S002652,syn425341745
S002142,syn379226076
S000205,syn870439805
S000869,syn774981216
S002172,syn379758911
S001618,syn679319333
S003030,syn471994058
S000737,syn430436467
S003277,syn39911804
S001786,syn592017771
S000806,syn4695779
S003168,syn522625415
S001144,syn907092002
S001878,syn81860846
S000726,syn592017771
S001364,syn797177355
S001708,syn881092684
S001919,syn377983136
S000384,syn568485698
S001284,syn734819849
S000867,syn777615583
S001904,syn774981216
S000297,syn512779885
S001173,syn377983136
S002236,syn20654151
S002923,syn797177355
S003775,syn500193133
S000690,syn881092684
S001236,syn369435966
S002220,syn896931488
S003535,syn608226598
S002412,syn777615583
S000238,syn694486825
S001859,syn28261862
S001495,syn81860846
S003562,syn603347268
S002777,syn38484231
S001739,syn849558264
S003943,syn382017948
S002803,syn780683722
S001773,syn28261862
S003941,syn522625415
S002552,syn600550309
S000997,syn794683414
S001039,syn257950844
S002605,syn214397702
S000387,syn533561110
S000554,syn340950169
S003685,syn175155356
S002396,syn277663908
S003237,syn430476831
S002046,syn941141334
S003539,syn797177355
S001928,syn393017693
S002467,syn567207460
S003733,syn14203119
S003188,syn379226076
S002721,syn134954351
S002931,syn554722938
S000290,syn985572377
S003666,syn985572377
S003656,syn756864264
S001817,syn28261862
S003714,syn379226076
S000656,syn101891993
S003216,syn115114598
S002057,syn899791266
S003780,syn707944697
S001989,syn205256887
S000929,syn430436467
S003087,syn536985378
S000097,syn397005441
S001176,syn734819849
S000502,syn277663908
S003642,syn143604462
S000426,syn99814029
S001971,syn922994539
S000616,syn115114598
S002061,syn142525917
S003817,syn71255630
S002845,syn390329991
S000123,syn393017693
S000499,syn592017771
S003997,syn891306476
S003456,syn861979990
S000956,syn815886180
S001236,syn709023039
S000320,syn877811994
S000216,syn586260899
S000629,syn788411439
S003333,syn81860846
S000620,syn397005441
S001361,syn4695779
S000869,syn190343969
S002219,syn433253815
S003537,syn140833463
S000982,syn310680197
S001288,syn212999093
S002234,syn397005441
S001003,syn500193133
S001700,syn214397702
S000204,syn586260899
S002717,syn518087813
S001959,syn572631403
S002931,syn326966311
S003953,syn382017948
S001391,syn326966311
S001660,syn111314999
S002914,syn22951113
S003404,syn922410369
S003929,syn654167011
S002419,syn845734643
S000025,syn945369067
S002464,syn425341745
S001326,syn586260899
S002624,syn428250032
S003916,syn707391274
S002161,syn101891993
S000589,syn21623920
S003095,syn678243734
S003693,syn140833463
S000360,syn694486825
S000137,syn941141334
S000976,syn637462319
S001123,syn67657224
S001697,syn679319333
S003372,syn474513560
S002469,syn430436467
S003421,syn232825486
S001126,syn860761936
S002252,syn266721549
S003204,syn672650671
S001759,syn626742344
S001901,syn845734643
S003538,syn571955587
S001344,syn14203119
S000534,syn25432723
S003814,syn557314924
S000860,syn25432723
S002480,syn111314999
S001430,syn115114598
S002035,syn433253815
S002324,syn212568791
S002062,syn22951113
S002047,syn815886180
S003468,syn265406488
S001855,syn851448085
S002816,syn239885340
S000928,syn155671545
S003621,syn747100816
S003470,syn26309122
S003016,syn610724406
S001056,syn799106622
S003455,syn626742344
S002406,syn788411439
S001484,syn25432723
S003541,syn232265453
S001718,syn4695779
S000228,syn474513560
S001113,syn22951113
S002046,syn564677542
S002826,syn797177355
S000125,syn290543445
S002266,syn297105081
S002405,syn886020020
S000183,syn343519026
S003224,syn21623920
S000104,syn257950844
S001218,syn212568791
S001274,syn881092684
S001752,syn620135760
S003587,syn205256887
S000539,syn942606133
S002033,syn297105081
S002326,syn471994058
S000041,syn561104920
S003324,syn433253815
S003478,syn22951113
S000471,syn561104920
S003046,syn425341745
S003321,syn290543445
S002816,syn474513560
S003314,syn877811994
S000194,syn608226598
S001184,syn637462319
S003812,syn500193133
S000300,syn277663908
S001674,syn922410369
S003831,syn621809556
S001542,syn679319333
S002455,syn101891993
S002651,syn190343969
S002475,syn355486920
S000431,syn140833463
S002601,syn675233522
S001952,syn571955587
S003380,syn780683722
S000980,syn99814029
S000962,syn232265453
S000507,syn157488132
S002880,syn290543445
S002300,syn672650671
S003722,syn257950844
S000824,syn190343969
S003868,syn142525917
S001812,syn428250032
S000825,syn654167011
S000491,syn842634051
S003550,syn214397702
S001553,syn620135760
S002399,syn22951113
S002026,syn516850916
S003322,syn355486920
S000738,syn318698328
S002335,syn657204266
S001861,syn385837097
S002298,syn533561110
S002943,syn123807782
S001545,syn22951113
S003378,syn377983136
S003027,syn709023039
S003872,syn175155356
S002822,syn707944697
S000222,syn567207460
S001112,syn28261862
S000485,syn104736740
S000159,syn657204266
S001593,syn427397075
S002635,syn205256887
S002379,syn881092684
S001020,syn290543445
S000678,syn849558264
S002109,syn348622918
S002534,syn142525917
S003546,syn773921086
S002599,syn861411837
S003950,syn393017693
S002058,syn815886180
S001189,syn340950169
S000372,syn379758911
S000707,syn861411837
S001936,syn39911804
S000835,syn815886180
S000291,syn621555859
S000449,syn277663908
S000250,syn788411439
S003040,syn385837097
S003401,syn67657224
S000076,syn265406488
S002030,syn701516666
S000174,syn707944697
S002221,syn25432723
S002696,syn747100816
S003869,syn81860846
S003277,syn143604462
S000787,syn232825486
S000967,syn679319333
S003620,syn4206174
S001425,syn390329991
S003467,syn430476831
S000744,syn140833463
S002342,syn64811932
S000641,syn64811932
S000329,syn877811994
S001816,syn385837097
S000473,syn490664700
S001230,syn640921537
S001941,syn340950169
S003089,syn985572377
S003589,syn861411837
S001504,syn22951113
S001994,syn251852019
S000794,syn662499569
S000516,syn115114598
S003202,syn427397075
S000229,syn340950169
S000527,syn777615583
S000036,syn21623920
S002269,syn64811932
S000737,syn317711829
S003328,syn985572377
S002584,syn371193452
S002488,syn567207460
S000786,syn290543445
S003378,syn330291421
S003835,syn281316407
S003220,syn257950844
S000838,syn15111177
S000597,syn978100380
S003093,syn941141334
S002397,syn755081718
S002377,syn870439805
S003797,syn297105081
S000908,syn620135760
S003261,syn881092684
S000002,syn15111177
S000720,syn788411439
S001131,syn101891993
S002564,syn214397702
S002437,syn142525917
S003362,syn369435966
S000123,syn428250032
S001696,syn608226598
S002777,syn707944697
S000007,syn385837097
S002064,syn73546848
S000603,syn289104741
S000287,syn592017771
S002220,syn175155356
S002721,syn839870193
S003779,syn554722938
S001069,syn14203119
S000010,syn393017693
S001230,syn22951113
S000577,syn567207460
S001753,syn978100380
S000213,syn369435966
S002191,syn298077441
S000757,syn205256887
S003007,syn439678771
S000852,syn140833463
S001586,syn115114598
S003303,syn679319333
S003067,syn275430230
S003075,syn318698328
S003881,syn430436467
S000369,syn344756601
S001337,syn620135760
S000845,syn21623920
S000080,syn773921086
S000276,syn379226076
S000214,syn239885340
S003199,syn516850916
S002409,syn500193133
S003469,syn788411439
S002485,syn73546848
S000921,syn377983136
S001583,syn881092684
S000199,syn205256887
S003463,syn707391274
S000442,syn654167011
S000410,syn290543445
S000557,syn104736740
S000800,syn238168181
S000309,syn788411439
S001198,syn289104741
S002693,syn310680197
S002297,syn571955587
S002438,syn298077441
S001154,syn143604462
S000634,syn317711829
S003036,syn512779885
S003906,syn382017948
S003633,syn4695779
S003472,syn232265453
S002612,syn773921086
S003279,syn326966311
S000456,syn232265453
S000649,syn941141334
S001757,syn239885340
S001174,syn190343969
S000368,syn439678771
S002482,syn39911804
S000491,syn679319333
S003492,syn239885340
S003936,syn354557047
S002348,syn64811932
S003908,syn788411439
S001197,syn175155356
S001456,syn512779885
S002110,syn265406488
S003423,syn439678771
S000945,syn845734643
S003460,syn707944697
S001179,syn587316381
S002172,syn175155356
S003980,syn290543445
S001809,syn71255630
S001924,syn340950169
S000970,syn942606133
S000227,syn886020020
S000841,syn42286385
S001982,syn512779885
S003241,syn73546848
S002217,syn371193452
S000766,syn81860846
S002809,syn608226598
S001032,syn232265453
S001850,syn881092684
S002501,syn554722938
S003778,syn694486825
S000473,syn672650671
S003339,syn4695779
S000908,syn14203119
S003113,syn877811994
S000423,syn119875260
S002527,syn587316381
S002443,syn678243734
S003505,syn941141334
S002278,syn672650671
S003820,syn985572377
S002390,syn430436467
S001285,syn430436467
S002342,syn232265453
S000116,syn942606133
S002814,syn65346725
S000588,syn28261862
S000406,syn655657842
S001481,syn433253815
S002033,syn654167011
S001398,syn877811994
S003086,syn60739719
S000096,syn205256887
S002574,syn518087813
S000631,syn157488132
S003739,syn310680197
S000622,syn571955587
S002311,syn370032046
S002019,syn265406488
S000415,syn839870193
S000763,syn922994539
S000976,syn99814029
S000187,syn344756601
S003839,syn877811994
S003259,syn567207460
S002025,syn533561110
S000949,syn285178329
S001874,syn770638466
S002236,syn81860846
S002789,syn600550309
S002599,syn370032046
S000702,syn891306476
S000768,syn22951113
S001374,syn4695779
S002819,syn756864264
S002299,syn756864264
S003137,syn621809556
S001917,syn756864264
S000223,syn851448085
S002107,syn886020020
S002844,syn621809556
S002694,syn681614356
S001769,syn504657411
S002897,syn788411439
S003709,syn73546848
S001241,syn471994058
S003688,syn310680197
S003639,syn382017948
S002588,syn945369067
S003148,syn425341745
S003732,syn533561110
S001664,syn251852019
S002256,syn794362076
S003768,syn340950169
S001446,syn298077441
S000728,syn298077441
S002832,syn15111177
S001317,syn251852019
S003180,syn433253815
S000337,syn516850916
S001429,syn250553677
S001724,syn571955587
S003663,syn861411837
S002219,syn120175368
S001442,syn15111177
S003501,syn853713888
S002846,syn881092684
S003979,syn433253815
S000399,syn431517063
S001713,syn755081718
S001616,syn799106622
S001954,syn471994058
S001436,syn340950169
S001515,syn60739719
S000228,syn592017771
S001556,syn239885340
S001542,syn533561110
S001117,syn608226598
S002553,syn561104920
S002220,syn587316381
S002824,syn896931488
S002287,syn861979990
S002565,syn425341745
S001824,syn265406488
S001845,syn626742344
S002573,syn250553677
S000954,syn270195421
S003084,syn756864264
S001151,syn317711829
S003018,syn573794653
S000989,syn679319333
S000460,syn522625415
S003340,syn371193452
S000129,syn533561110
S000266,syn471994058
S000256,syn608226598
S003940,syn886020020
S003211,syn519153386
S001722,syn251852019
S002710,syn65346725
S003845,syn941141334
S003768,syn860761936
S002468,syn707944697
S001854,syn397005441
S003495,syn870439805
S002254,syn985572377
S002202,syn393017693
S000939,syn190343969
S003505,syn564677542
S003022,syn66640925
S002120,syn111314999
S002433,syn891306476
S003092,syn709023039
S003599,syn343519026
S003486,syn945369067
S001782,syn561104920
S002654,syn654167011
S000498,syn587316381
S002962,syn844194719
S003458,syn734819849
S003791,syn382017948
S003523,syn66640925
S000938,syn654167011
S001336,syn747100816
S001214,syn675233522
S000894,syn571955587
S003181,syn15111177
S002129,syn780683722
S001268,syn65346725
S003421,syn111314999
S000019,syn679319333
S001532,syn586260899
S001052,syn845734643
S003071,syn845734643
S003710,syn845734643
S001633,syn815886180
S000190,syn734819849
S002514,syn285178329
S001307,syn377983136
S001487,syn842634051
S002245,syn140833463
S000750,syn572631403
S002892,syn500193133
S001615,syn239885340
S002007,syn512779885
S002710,syn942606133
S001950,syn123807782
S000643,syn899791266
S001539,syn14203119
S002845,syn205256887
S002791,syn839870193
S003946,syn119875260
S003191,syn922410369
S001667,syn891306476
S003109,syn707944697
S003732,syn60739719
S002905,syn849558264
S003283,syn427397075
S003944,syn430476831
S002519,syn824794474
S000189,syn369435966
S000572,syn219894248
S000412,syn860761936
S002892,syn115114598
S000708,syn251852019
S003127,syn4206174
S000337,syn675233522
S000128,syn340950169
S002968,syn281316407
S003691,syn945369067
S000987,syn340950169
S001044,syn877811994
S000733,syn516850916
S000246,syn14203119
S001640,syn239885340
S002143,syn377983136
S003641,syn853713888
S000557,syn522625415
S003938,syn799106622
S001518,syn42286385
S001042,syn512779885
S003721,syn270195421
S003669,syn788411439
S003462,syn797177355
S002585,syn571955587
S000397,syn142525917
S002380,syn655657842
S003611,syn318698328
S000104,syn49263704
S003501,syn64811932
S002179,syn439678771
S003625,syn554722938
S002303,syn637462319
S002669,syn592017771
S002078,syn922410369
S003403,syn298077441
S003986,syn22951113
S003921,syn393017693
S001124,syn310680197
S002083,syn66640925
S001651,syn111314999
S000426,syn626742344
S003933,syn608226598
S002043,syn788411439
S002293,syn637462319
S002166,syn369435966
S000680,syn709023039
S003211,syn15111177
S000902,syn861411837
S001999,syn877811994
S001319,syn839870193
S003684,syn672650671
S002721,syn561104920
S003303,syn533561110
S002983,syn379226076
S001758,syn568485698
S003044,syn474513560
S000636,syn516850916
S003290,syn374647429
S000513,syn694486825
S000674,syn881092684
S002196,syn679319333
S002126,syn886020020
S002550,syn842634051
S003060,syn343519026
S001144,syn371193452
S001160,syn212568791
S003117,syn289104741
S003565,syn120175368
S002984,syn67657224
S000083,syn701516666
S001186,syn922994539
S002324,syn621555859
S001354,syn190343969
S001744,syn672650671
S000319,syn679319333
S003523,syn655657842
S002678,syn621555859
S001788,syn654167011
S002589,syn707391274
S001836,syn851448085
S000629,syn709023039
S000245,syn393017693
S000205,syn73546848
S003517,syn427397075
S001312,syn120175368
S001148,syn777615583
S000059,syn610724406
S000546,syn99814029
S000261,syn799106622
S002955,syn662499569
S001872,syn592017771
S003394,syn815886180
S000305,syn343519026
S001431,syn430436467
S003982,syn390329991
S002609,syn586260899
S002945,syn788411439
S003630,syn232825486
S000331,syn14203119
S001363,syn425341745
S002787,syn277663908
S002018,syn922410369
S002610,syn592017771
S001674,syn592017771
S001562,syn586260899
S000402,syn621555859
S000509,syn219894248
S001921,syn774981216
S000509,syn707944697
S001018,syn853713888
S001268,syn428250032
S003360,syn379758911
S003636,syn522625415
S003948,syn251852019
S003257,syn519153386
S000582,syn922994539
S000656,syn430436467
S003457,syn390329991
S003780,syn654167011
S000868,syn679319333
S002297,syn289104741
S001154,syn500193133
S000797,syn205256887
S000407,syn251852019
S003034,syn771262997
S003388,syn297105081
S000257,syn496113669
S000428,syn214397702
S002092,syn799106622
S000094,syn67657224
S003934,syn734819849
S003864,syn842634051
S002735,syn15111177
S001061,syn945369067
S001034,syn382017948
S001227,syn561104920
S000964,syn14203119
S002545,syn922994539
S000128,syn522625415
S001790,syn430436467
S002440,syn679319333
S002355,syn142525917
S001344,syn22951113
S001979,syn355486920
S000248,syn877811994
S001708,syn839870193
S002520,syn115114598
S000826,syn985572377
S003551,syn69988878
S001479,syn430476831
S000171,syn707944697
S000292,syn870439805
S001782,syn586260899
S001109,syn205256887
S003549,syn533561110
S002677,syn21623920
S002648,syn519153386
S002990,syn140833463
S001287,syn941141334
S002319,syn587316381
S001635,syn471994058
S000836,syn512779885
S003835,syn265406488
S002152,syn587316381
S003054,syn238168181
S003020,syn922410369
S000788,syn755081718
S002533,syn561104920
S000534,syn104736740
S001969,syn655657842
S002513,syn672650671
S000100,syn657204266
S000776,syn557314924
S003763,syn28261862
S002381,syn123807782
S002066,syn123807782
S000400,syn777615583
S000557,syn799106622
S003486,syn518087813
S002468,syn290543445
S000216,syn500193133
S001906,syn849558264
S002512,syn587316381
S000864,syn431517063
S003741,syn425341745
S002452,syn941141334
S003383,syn849558264
S001689,syn111314999
S001865,syn379226076
S001353,syn799106622
S000985,syn285178329
S002617,syn815886180
S003861,syn891306476
S003696,syn369435966
S001333,syn251852019
S002071,syn173174891
